smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
O=C(O)c1ccn(-c2ccccc2)c1	True	O=C(O)c1ccn(-c2ccccc2)c1	2	1.9015646	2
CC(C)CCCN(CC(C)(C)C)CS(=O)(=O)c1cc(C(F)(F)F)cc(CO)[nH]ccc1F	True	CC(C)CCCN(CC(C)(C)C)CS(=O)(=O)c1cc(C(F)(F)F)cc(CO)[nH]ccc1F	2	2.0275075	1
Cc1nn(-c2ccccc2)c(CCCCO)c1[N+](=O)[O-]	True	Cc1nn(-c2ccccc2)c(CCCCO)c1[N+](=O)[O-]	2	2.1262496	2
Nc1ncnc2c1ncn2CCOC(P(=O)(O)OP(=O)(O)O)C(O)C(O)C(=O)O	True	Nc1ncnc2c1ncn2CCOC(C(O)C(O)C(=O)O)P(=O)(O)OP(=O)(O)O	2	2.2290413	2
CC1=C(C(=O)OC2CCCC2)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1	True	CC1=C(C(=O)OC2CCCC2)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1	2	2.8001955	3
COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)CN(C2OCOC2)S(C)(=O)=O)cc1	True	COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)CN(C2COCO2)S(C)(=O)=O)cc1	2	2.705217	3
CCN(CC)Cc1cccc(C=Cn2ccc(NC)c(OC)c(OC)c2C)c1	True	CCN(CC)Cc1cccc(C=CN2C=CC(NC)=C(OC)C(OC)=C2C)c1	2	2.1430228	2
CC1(C)N=C(N)N=C(Nc2ccccc2Br)N1	True	CC1(C)N=C(N)N=C(Nc2ccccc2Br)N1	2	2.1451192	2
COc1cccc(C=C2SC(=O)C(=C)S)c(O)c2ccc(C(=O)O)cc1	True	C=C(S)C(=O)SC1=CC2=C(O)C1=CC=C(C(=O)O)C=CC(OC)=CC=C2	2	2.2818418	2
COc1cccc(CN(C)CC(=O)N(C)S(=O)(=O)c2ccc(Cl)cc2)C(=O)c1	True	COc1cccc(CN(C)CC(=O)N(C)S(=O)(=O)c2ccc(Cl)cc2)c(=O)c1	2	2.211466	2
CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)	True	CC(C)(C=O)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1	2	2.0767956	2
CCCc1ccc(S(=O)(=O)NC(=O)C)C1Cc1ccccc1	True	CCCC1=CC=C(S(=O)(=O)NC(C)=O)C1Cc1ccccc1	2	1.8363175	2
CC(C)(C)c1ccc(CCNC(=O)c2ccc(O)cc2)cc1	True	CC(C)(C)c1ccc(CCNC(=O)c2ccc(O)cc2)cc1	2	1.8615546	2
N#CC(CC(N)=O)NC(=O)C1CCCN1C(=O)OCc1ccc(-c2cccc(F)c2F)cc1F	True	N#CC(CC(N)=O)NC(=O)C1CCCN1C(=O)OCc1ccc(-c2cccc(F)c2F)cc1F	2	2.9626932	3
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)c1ccc(O)cc1	True	O=C(CNC(=O)c1cccc(C(F)(F)F)c1)c1ccc(O)cc1	2	1.839927	2
CC(=O)NC1C(CN(CC(F)(F)F)S(=O)(=O)c2ccc(F)cc2)CC1	True	CC(=O)NC1CCC1CN(CC(F)(F)F)S(=O)(=O)c1ccc(F)cc1	2	2.0705855	2
COc1ccc(C(=O)NCC(C)(C)COc2ccc(S(C)(=O)=O)cc2F)cc1	True	COc1ccc(C(=O)NCC(C)(C)COc2ccc(S(C)(=O)=O)cc2F)cc1	2	2.000285	2
O=C(C#Cc1ccc(Cl)c(Cl)c1)NCCCCCNC(=O)C#Cc1ccc(Cl)c(Cl)c1	True	O=C(C#Cc1ccc(Cl)c(Cl)c1)NCCCCCNC(=O)C#Cc1ccc(Cl)c(Cl)c1	2	1.9287448	2
CCCCCCCCCn1c(=O)[nH]c2ccccc2c1=O	True	CCCCCCCCCn1c(=O)[nH]c2ccccc2c1=O	2	2.1535118	2
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(O)CC1	True	COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(O)CC1	2	1.9849763	2
COc1ccc(C2=CC(C)N(C)C2N)cc1O	True	COc1ccc(C2=CC(C)N(C)C2N)cc1O	2	2.036108	2
NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCOCC2)cc1	True	NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCOCC2)cc1	2	1.7409184	2
CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCCCCCN	True	CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCCCCCN	2	2.1883018	2
CN(Cc1ccc(Cl)cc1)C(=O)COC(=O)CSc1ccc([N+](=O)[O-])cc1	True	CN(Cc1ccc(Cl)cc1)C(=O)COC(=O)CSc1ccc([N+](=O)[O-])cc1	2	2.4399173	2
O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1	True	O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1	2	1.9067237	2
O=C(CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O)	True	O=CCC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O	2	1.8330264	2
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc(F)cc1	True	O=C1C=CC(F)=CN(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1	2	2.4239748	2
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	True	COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	2	2.0656688	2
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2C)c1	True	COC1=CC(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2C)=C1	2	1.5691423	2
COc1ccc(C(C)C)CSCc2ccc(OCcc2)cc1	True	COC1=CC=C(C(C)C)CSCC2=CC=C(C=C1)OCC=C2	2	1.9406724	2
CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)COCCN	True	CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)COCCN	2	2.2110457	2
NS(=O)(=O)c1ccc(CC(=O)NS(=O)(=O)c2ccccc2Cl)cn1	True	NS(=O)(=O)c1ccc(CC(=O)NS(=O)(=O)c2ccccc2Cl)cn1	2	2.0646055	2
CCCCN1C(=O)C(=O)CNCC(S(=O)(=O)c2ccc(OC)cc2)cc1	True	CCCCN1C=CC(S(=O)(=O)c2ccc(OC)cc2)CNCC(=O)C1=O	2	1.9638886	2
CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)CC1	True	CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)CC1	2	2.0253186	2
Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(NCCCN(C)C)nc1	True	Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(NCCCN(C)C)nc1	2	2.376463	2
CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCCCC1	True	CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCCCC1	2	1.956703	2
NS(=O)(=O)c1ccc(NC(=O)C=Cc2ccc(O)c(F)c2)cc1	True	NS(=O)(=O)c1ccc(NC(=O)C=Cc2ccc(O)c(F)c2)cc1	2	2.0104787	2
O=C1C(=Cc2ccc(O)c(O)c2)Sc1=S	True	O=C1C(=S)SC1=Cc1ccc(O)c(O)c1	2	1.9970584	2
CCN1CCNc1C(=O)Nc1ccccc1	True	CCN1CCNC1C(=O)Nc1ccccc1	2	2.071092	2
Nc1cc(O)cc(C)nccC1C(=O)c1cccc(Cl)c1	True	CC1=NC=CC(C(=O)c2cccc(Cl)c2)C(N)=CC(O)=C1	2	2.1843443	2
O=C(COC(=O)c1cccc([N+](=O)[O-])c1)NCc1ccccc1	True	O=C(COC(=O)c1cccc([N+](=O)[O-])c1)NCc1ccccc1	2	1.9887717	2
COc1ccccOC(c1OCC(O)CCC)C(=O)NOC(=O)c1ccc(C(F)(F)F)cc1	True	CCCC(O)COC1=C(OC)C=CC=COC1C(=O)NOC(=O)c1ccc(C(F)(F)F)cc1	2	2.2209902	2
N=C(N)Nc1ncc(Cl)cc1C#Cc1ccccn1	True	N=C(N)Nc1ncc(Cl)cc1C#Cc1ccccn1	2	2.0199203	2
COC(=O)C(NC(=O)OCc1ccccc1)C(c1ccccc1)C(=O)O	True	COC(=O)C(NC(=O)OCc1ccccc1)C(C(=O)O)c1ccccc1	2	1.8581469	2
COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCCCC)C(=O)NC1C	True	CCCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)C(C)NC1=O	2	2.2355716	2
NCCCC1(c2ccc(Cl)c(Cl)c2)CCCCC1	True	NCCCC1(c2ccc(Cl)c(Cl)c2)CCCCC1	2	2.18136	2
O=[N+]([O-])c1cnc(Cl)cc1OCc1ccccc1	True	O=[N+]([O-])c1cnc(Cl)cc1OCc1ccccc1	2	1.9170935	2
Sc1nnc2ccccc2n1	True	Sc1nnc2ccccc2n1	2	2.1504664	2
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)Nc1ccccc1N	True	Nc1ccccc1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1	2	1.9355979	2
Cc1ccc(CCC(C(F)(F)F)S(=O)(=O)N2CCCCC2)cc1C	True	Cc1ccc(CCC(C(F)(F)F)S(=O)(=O)N2CCCCC2)cc1C	2	2.0814798	2
COc1ccc(C(CN(C)C)c2ccc(O)cc2)cc1O	True	COc1ccc(C(CN(C)C)c2ccc(O)cc2)cc1O	2	2.032556	2
CC(C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)N1CCCC(C(=O)O)C1	True	CC(C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)N1CCCC(C(=O)O)C1	2	1.9174786	2
CCCCCCCCC=CCCCCCCCC(=O)NC(COP(=O)(O)O)Cc1ccc(OCc2ccc(CC)cc2)cc1	True	CCCCCCCCC=CCCCCCCCC(=O)NC(COP(=O)(O)O)Cc1ccc(OCc2ccc(CC)cc2)cc1	2	2.0455635	2
COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	True	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	2	1.9234421	2
CC(c1ccccc1)N(C)Cc1ccc[nH]1	True	CC(c1ccccc1)N(C)Cc1ccc[nH]1	2	2.109206	2
O=C1C(Cl)=C(Cl)C(=O)N1c1ccccc1	True	O=C1C(Cl)=C(Cl)C(=O)N1c1ccccc1	2	1.892401	2
CCC(C)C(NC(=O)C(CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC)C(=O)C(=O)	True	CCC(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CCCCN)NC(=O)c1cc(O)ccc1O)C(C)CC)C(=O)C=O	2	1.8488445	2
CC(C)c1cccc(N2CCOCC2)ccc1O	True	CC(C)C1=CC=CC(N2CCOCC2)=CC=C1O	2	2.1530087	2
CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2cccc(OC)c2)CC1	True	COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cccc3C(C)C)CC2)c1	2	2.6964312	3
COc1ccc(C=CC(=O)Oc2ccc2OC(=O)C)CSCNS(=O)(=O)cc1	True	COC1=CC=C(C=CC(=O)OC2=CC=C2OC(C)=O)CSCNS(=O)(=O)C=C1	2	2.1110995	2
Cc1cn(C2CCCC(COP(=O)(O)O)O2)c(=O)[nH]c1=O	True	Cc1cn(C2CCCC(COP(=O)(O)O)O2)c(=O)[nH]c1=O	2	1.9035318	2
CCCCc1ccc(C=Nc2cccc(O)c2)cc1C(=O)C	True	CCCCc1ccc(C=Nc2cccc(O)c2)cc1C(C)=O	2	2.008806	2
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCC(=O)O	True	CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCC(=O)O	2	1.5541413	2
COc1ccc(CNC(=N)CC(=O)N2CCsCOC#C2)cc1	True	COc1ccc(CNC(=N)CC(=O)N2C#COCSCC2)cc1	2	1.8706255	2
CC(C(=O)NO)N(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)c1ccccc1	True	CC(C(=O)NO)N(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)c1ccccc1	2	1.8606594	2
CC(C)(O)CNCC1CCC(C(=O)Nc2ccc(F)c(Cl)c2)C1=O	True	CC(C)(O)CNCC1CCC(C(=O)Nc2ccc(F)c(Cl)c2)C1=O	2	2.0949266	2
Nc1nc2c(ncc(C(F)(F)F)c2)c(=O)[nH]1	True	Nc1nc2cc(C(F)(F)F)cnc2c(=O)[nH]1	2	1.8782365	2
CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNC(C)CC)C(C)(O)CC(C(C)C(C)=O)c1	True	CCNC1=CC(C(C)C(C)=O)CC(C)(O)C(C(=O)NC(Cc2ccccc2)C(O)CNC(C)CC)=C1	2	2.250881	2
COc1ccccc1C(=O)Cc1cc(C)c(C(=O)OC)c(OC)c1OC	True	COC(=O)c1c(C)cc(CC(=O)c2ccccc2OC)c(OC)c1OC	2	2.3083687	2
COC1CC(=O)NC1CCC(=O)C(=O)c1ccc(C(=O)O)cc1Cl	True	COC1CC(=O)NC1CCC(=O)C(=O)c1ccc(C(=O)O)cc1Cl	2	2.01559	2
CC(=NNC(=O)c1ccc(Cl)c(Br)c1)c1ccc(F)cc1	True	CC(=NNC(=O)c1ccc(Cl)c(Br)c1)c1ccc(F)cc1	2	1.951757	2
CN(C)Cc1ccccc1Oc1ccc(Cl)cc1N	True	CN(C)Cc1ccccc1Oc1ccc(Cl)cc1N	2	2.0341668	2
C#CCOc1cnc(C(=O)Nc2cccc(C(F)(F)F)cc(C(F)(F)F)c2)C1	True	C#CCOC1=CN=C(C(=O)NC2=CC=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C1	2	2.2843173	2
O=C(NC)c1ccc(-c2ccccn2)s1	True	CNC(=O)c1ccc(-c2ccccn2)s1	2	2.105173	2
COc1ccc(NC(=O)CNC(=S)Nc2ccccc2)cc1Cl	True	COc1ccc(NC(=O)CNC(=S)Nc2ccccc2)cc1Cl	2	1.9048662	2
CC(C)CCCSc1ccc(C2CCC(C(CCCl)cc2)NC(=O)OC(C)(C)C)[nH]cc1	True	CC(C)CCCSC1=CC=C(C2C=CC(CCCl)C(NC(=O)OC(C)(C)C)CC2)NC=C1	2	2.0670028	2
O=C(Nc1ccc(I)cc1)Nc1cc(C(F)(F)F)c1	True	O=C(NC1=CC(C(F)(F)F)=C1)Nc1ccc(I)cc1	2	1.8900983	2
O=C(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1	True	O=C(CC(=O)N1CCCC1)c1ccc(Cl)c(Cl)c1	2	1.931942	2
CC(C)(C)OC(=O)N1CCC(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc1)C2=O	True	CC(C)(C)OC(=O)N1C=CC(S(N)(=O)=O)=CC=C2NS(=O)(=O)C(CC1)C2=O	2	1.9909441	2
O=[N+]([O-])N=C1NCCN1Cc1cnc(Cl)nc1	True	O=[N+]([O-])N=C1NCCN1Cc1cnc(Cl)nc1	2	1.8414512	2
CC(=O)Nc1cccc(Cc2ccc(C)c(=O)cc2)c1	True	CC(=O)Nc1cccc(Cc2ccc(C)c(=O)cc2)c1	2	2.0577328	2
O=C(NC(=S)Nc1ccc([N+](=O)[O-])cc1)c1cccs1	True	O=C(NC(=S)Nc1ccc([N+](=O)[O-])cc1)c1cccs1	2	1.9035697	2
COC(=O)CN(n1cncc1)S(=O)(=O)c1ccc(C)cc1	True	COC(=O)CN(n1ccnc1)S(=O)(=O)c1ccc(C)cc1	2	1.968652	2
CC(=O)c1ccc(N2CCN(C(=O)O)CC(=C(C)C)CC2)cc1	True	CC(=O)c1ccc(N2CCC(=C(C)C)CN(C(=O)O)CC2)cc1	2	2.1355228	2
CC(C)c1ccc(NC(=O)c2cccc(Br)c2)nc1	True	CC(C)c1ccc(NC(=O)c2cccc(Br)c2)nc1	2	1.8963277	2
NS(=O)(=O)c1ccc(NC(=O)CN(CC(=O)C(C)C(=O)C)CC(=O)c2ccccc2)cc1	True	CC(=O)C(C)C(=O)CN(CC(=O)Nc1ccc(S(N)(=O)=O)cc1)CC(=O)c1ccccc1	2	1.9466794	2
N#CC(Cc1c[nH]c2ccccc12)	True	N#CCCc1c[nH]c2ccccc12	2	2.1437516	2
CCCN1CCC(C(C)N)C(=O)NC(Nc2ccc(C(F)(F)F)cc2)CC1	True	CCCN1CCC(Nc2ccc(C(F)(F)F)cc2)NC(=O)C(C(C)N)CC1	2	2.0468845	2
COCCN1CC=C(c2cccc(O)c2)C1	True	COCCN1CC=C(c2cccc(O)c2)C1	2	1.9795907	2
Cc1ccc(NC(=O)NC=CC(CS)Cn2cncn2)cc1	True	Cc1ccc(NC(=O)NC=CC(CS)Cn2cncn2)cc1	2	2.1102505	2
CC(C(=O)NO)N(Cc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc(F)cc1F	True	CC(C(=O)NO)N(Cc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc(F)cc1F	2	1.9661822	2
O=C(O)CC(C(=O)c1ccccc1)c1ccccc1Cl	True	O=C(O)CC(C(=O)c1ccccc1)c1ccccc1Cl	2	1.7887609	2
CCOc1ccccc1OC(=O)C=Cc1ccc(OCCN(C)C)cc1	True	CCOc1ccccc1OC(=O)C=Cc1ccc(OCCN(C)C)cc1	2	2.1845822	2
COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cnc(C)cc1	True	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(C)nc1	2	1.9632227	2
NS(=O)(=O)c1ccc(C(=O)NN=CCC(=O)N=Cc2ccc(F)cc2)cc1	True	NS(=O)(=O)c1ccc(C(=O)NN=CCC(=O)N=Cc2ccc(F)cc2)cc1	2	2.2089314	2
COc1ccc(C=CC(=O)C=Cc2cc(OC)c(OC)c(C)c2)cc1OC	True	COc1ccc(C=CC(=O)C=Cc2cc(C)c(OC)c(OC)c2)cc1OC	2	2.116286	2
N#Cc1ccc(NC(=O)NC2CCCCC2)cc1Cl	True	N#Cc1ccc(NC(=O)NC2CCCCC2)cc1Cl	2	1.8611364	2
CC(C)CC(NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)OCc1ccccc1)C(O)CC(=O)NC1cccccc1	True	CC(C)CC(NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)OCc1ccccc1)C(O)CC(=O)NC1C=CC=CC=C1	2	1.7732215	2
COc1cc(CNC(=S)NCC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)c(Br)cc1O	True	COc1cc(CNC(=S)NCC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)c(Br)cc1O	2	2.0371594	2
CC(C(=O)NO)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccccc1[N+](=O)[O-]	True	CC(C(=O)NO)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccccc1[N+](=O)[O-]	2	2.0683665	2
CC(C)(Oc1ccc(Br)cc1)C(N)(CC(O)(O)CCCN(S(=O)(=O)C(F)(F)F)cc1)C1	True	CC(C)(Oc1ccc(Br)cc1)C1(N)CC=CN(S(=O)(=O)C(F)(F)F)CCCC(O)(O)C1	2	2.0060773	2
CC1C(C)C(=O)C(CC(N)=O)c2ccccc21	True	CC1C(=O)C(CC(N)=O)c2ccccc2C1C	2	1.9497814	2
CC(=O)Nc1ccc(c(c1)C(=O)N)C(=O)OCc1ccccc1	True	CC(=O)Nc1ccc(C(=O)OCc2ccccc2)c(C(N)=O)c1	2	2.0955226	2
NS(=O)(=O)c1ccc(CNC(=O)CCc2ccccc2)cc1	True	NS(=O)(=O)c1ccc(CNC(=O)CCc2ccccc2)cc1	2	1.8937943	2
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1	True	CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1	2	1.9295366	2
N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1=O)C(=O)c1nccs1	True	N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1=O)C(=O)c1nccs1	2	2.926165	3
CCC#CC1(C(F)(F)F)OC(=O)Nc2ccc(c2N)c1O	True	CCC#CC1(C(F)(F)F)OC(=O)NC2=C(N)C(=C1O)C=C2	2	1.8096166	2
COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)NC(=O)C(=O)c1ccccc1	True	COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)NC(=O)C(=O)c1ccccc1	2	2.0928242	2
CCCCn1nc(C(C)(C)C)sc1=NC(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C	True	CCCCn1nc(C(C)(C)C)sc1=NC(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C	2	1.9168346	2
CCCCCN(CCCCC)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)O	True	CCCCCN(CCCCC)C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)O	2	2.012588	2
O=C(NCC(CC1CC1)c1ccc(C(F)(F)F)nc1)c1ccccc1Cl	True	O=C(NCC(CC1CC1)c1ccc(C(F)(F)F)nc1)c1ccccc1Cl	2	2.8362582	3
CSc1ccccc1NS(=O)(=O)c1ccccc1	True	CSc1ccccc1NS(=O)(=O)c1ccccc1	2	2.1688445	2
COC(=O)c1ccc(NS(=O)(=O)c2ccc(C(=O)O)cc2)cc1	True	COC(=O)c1ccc(NS(=O)(=O)c2ccc(C(=O)O)cc2)cc1	2	1.8627262	2
CC(C)(C)c1ccc(Oc2ccc(S(C)(=O)=O)cc2)cc1	True	CC(C)(C)c1ccc(Oc2ccc(S(C)(=O)=O)cc2)cc1	2	1.9823625	2
COc1ccc2c(c1)OCCCOC(=O)C(C)C2O	True	COc1ccc2c(c1)OCCCOC(=O)C(C)C2O	2	2.0419388	2
NS(=O)(=O)c1ccc(NC(=O)NNS(=O)(=O)c2ccc(Br)cc2)cc1	True	NS(=O)(=O)c1ccc(NC(=O)NNS(=O)(=O)c2ccc(Br)cc2)cc1	2	2.0118175	2
N#CC1C(CF)(F)CN1C(=O)CNC(=O)c1ccccc1	True	N#CC1N(C(=O)CNC(=O)c2ccccc2)CC1(F)CF	2	1.7984717	2
Cc1cccc(C(C)(C=C)NC(=O)Cc2cccc([N+](=O)[O-])c2)c1	True	C=CC(C)(NC(=O)Cc1cccc([N+](=O)[O-])c1)c1cccc(C)c1	2	2.0388124	2
CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)CCCC)CC2)cc1	True	CC#CCNc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)C(C)CCCC)CC2)cc1	2	2.0456452	2
O=C(C=Cc1ccccc1)NCCc1cccnc1	True	O=C(C=Cc1ccccc1)NCCc1cccnc1	2	2.1469355	2
C=CCNC(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)NC(C)c([N+](=O)[O-])c1OCC	True	C=CCNC(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)NC(C)C([N+](=O)[O-])=C1OCC	2	2.0228486	2
O=C1NCc2ccccc21	True	O=C1NCc2ccccc21	2	2.0797102	2
O=C(NO)c1cnc(Nc2cc(F)cc(F)c2)cc1	True	O=C(NO)c1ccc(Nc2cc(F)cc(F)c2)nc1	2	2.145263	2
CCCC(OC(=O)C(N)NC(C)C)CC(c1ccccc1)c1ccccc1	True	CCCC(CC(c1ccccc1)c1ccccc1)OC(=O)C(N)NC(C)C	2	2.0338771	2
CC(NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(CCCCC1)C1C(=O)O	True	CC(NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC1CCCCCC1C(=O)O	2	1.8802631	2
Cc1ccc(C=NNC(=O)CC(=O)Nc2ccc([N+](=O)[O-])cc2)cc1	True	Cc1ccc(C=NNC(=O)CC(=O)Nc2ccc([N+](=O)[O-])cc2)cc1	2	1.9392543	2
CCCCCCc1ccc(-c2ccc(C)cc2O)[nH]1	True	CCCCCCc1ccc(-c2ccc(C)cc2O)[nH]1	2	2.0234642	2
CCC(=O)N(CC)c1cc(OC)c(Oc2ccccc2)c(Br)c1	True	CCC(=O)N(CC)c1cc(Br)c(Oc2ccccc2)c(OC)c1	2	2.0302644	2
NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2C(=O)O)cc1	True	NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2C(=O)O)cc1	2	1.9921217	2
CCCCCCCCc1ccc(Oc2cc(OC)c(C)cc2)CCC=C(C(=O)OC(C)(C)C)cc1	True	CCCCCCCCC1=CC=C(Oc2ccc(C)c(OC)c2)CCC=C(C(=O)OC(C)(C)C)C=C1	2	2.2365532	2
O=C(NN=Cc1ccc(O)c(O)c1O)c1ccc(Cl)cc1Cl	True	O=C(NN=Cc1ccc(O)c(O)c1O)c1ccc(Cl)cc1Cl	2	2.0183864	2
NNC(=O)CCCOc1ccc(C(=O)CCc2c[nH]cn2)cc1	True	NNC(=O)CCCOc1ccc(C(=O)CCc2c[nH]cn2)cc1	2	1.986465	2
NC1=NCC(c2ccccc2F)c(N)C1	True	NC1=NCC(c2ccccc2F)C(N)C1	2	2.072015	2
O=[N+]([O-])c1ccc(O)C(=SCNc2ccccc2)cc1	True	O=[N+]([O-])c1ccc(O)c(=[SH]CNc2ccccc2)cc1	2	1.951216	2
O=C(OCCCc1cccnc1)C1CCCCN1S(=O)(=O)Cc1cccc([N+](=O)[O-])c1	True	O=C(OCCCc1cccnc1)C1CCCCN1S(=O)(=O)Cc1cccc([N+](=O)[O-])c1	2	2.843532	3
CCCCCCCCc1ccc(NC(=O)Nc2ccc(C(C)(C)C)cc2)cc1	True	CCCCCCCCc1ccc(NC(=O)Nc2ccc(C(C)(C)C)cc2)cc1	2	1.9047387	2
O=C1C(Cl)=C(Cl)C(=O)N1c1ccccc1O	True	O=C1C(Cl)=C(Cl)C(=O)N1c1ccccc1O	2	1.8972723	2
C=CC(=O)c1ccc(NC2CCCCC2)cc1	True	C=CC(=O)c1ccc(NC2CCCCC2)cc1	2	1.9983919	2
O=C(O)C1CCCN(CC(=O)NS(=O)(=O)c2cccc(Cl)c2)CC1	True	O=C(CN1CCCC(C(=O)O)CC1)NS(=O)(=O)c1cccc(Cl)c1	2	2.0400825	2
CCCCCc1c[nH]c2ccc(F)cc12	True	CCCCCc1c[nH]c2ccc(F)cc12	2	2.0240624	2
CCOC(=O)CCCn1cc(C)n2c(C)c(COC)cc12	True	CCOC(=O)CCCn1cc(C)n2c(C)c(COC)cc12	2	1.9625375	2
CC(C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc(I)cc1	True	CC(C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc(I)cc1	2	1.9490578	2
