smiles	valid	nswcs	target_num_rings	predicted_num_rings	ground_truth_num_rings
COc1cc(C(C)Cccc11C(=O)NN2CCCCCC2)c1	True	COC1=CC2=CC1(C(=O)NN1CCCCCC1)C=CCC2C	3	2.3518484	3
NOCCS(=O)(=O)NCc2cccnc(F)C(=O)CC=Cc1ccc(OC(=O)N)c2c1C	True	Cc1c2ccc(OC(N)=O)c1C(CNS(=O)(=O)CCON)=CC=CN=C(F)C(=O)CC=C2	3	3.046702	2
O=[N+]([O-])c1ccc2n[nH]c(Nc3ccccccc3)c2c1	True	O=[N+]([O-])c1ccc2n[nH]c(NC3=CC=CC=CC=C3)c2c1	3	3.533422	3
CCCN(CC)C1=NC2(CCC(F)C2)C1NS(=O)(=O)c1ccc(N)cc1	True	CCCN(CC)C1=NC2(CCC(F)C2)C1NS(=O)(=O)c1ccc(N)cc1	3	3.4705176	3
CCN(CC)c1ccc(OCC(O)c2cccc(N)c2)cc1	True	CCN(CC)c1ccc(OCC(O)c2cccc(N)c2)cc1	3	1.9105406	2
O=c1[nH]c(=O)n(C2OC(COP(PO)(O)OP(=O)(O)OP(=O)(O)O)C(O)c2O)cc1I	True	O=c1[nH]c(=O)n(C2OC(CO[PH](O)(OP(=O)(O)OP(=O)(O)O)PO)C(O)C2O)cc1I	3	2.0474248	2
O=C(Cc1cccc(-c2ccccc2)c1)NC1COCCC1	True	O=C(Cc1cccc(-c2ccccc2)c1)NC1CCCOC1	3	3.098041	3
NC1SCC(c2nnc3cncc[nH]ccc3c2F)CC1	True	NC1CCC(c2nnc3cncc[nH]ccc3c2F)CS1	3	3.329585	3
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	3	1.9316361	2
Cc1cc(C)c2nc(-c3ccco3)ccc2C(=O)c1	True	Cc1cc(C)c2nc(-c3ccco3)ccc2c(=O)c1	3	2.9179964	3
O=C1C(=O)N(Cl)(=O)c2ccccc2c12CCCCC2	True	O=C1C(=O)[N+]([O-])(Cl)c2ccccc2C12CCCCC2	3	2.8771102	3
CNCC(O)C(Cc1ccccc1)c1ccc(-c2cccc(Cl)c2)nc1	True	CNCC(O)C(Cc1ccccc1)c1ccc(-c2cccc(Cl)c2)nc1	3	3.0374875	3
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1	True	O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1	3	3.2390523	3
CC(C)(C)c1ccc(C2CNCN)c3c[nH]nc3ccncccc2n1	True	CC(C)(C)C1=CC=C2c3c[nH]nc3C=CN=CC=CC(=N1)C2CNCN	3	3.806746	3
O=C(O)c1cccc2c(CN3CCC(F)CC3)cc2C1	True	O=C(O)C1=CC=CC2=C(CN3CCC(F)CC3)C=C2C1	3	3.102698	3
Oc1ccc2nc(-c3ccncc3C(C)(F)F)c(Br)ccc12	True	CC(F)(F)c1cnccc1-c1nc2ccc(O)c-2ccc1Br	3	3.2409074	3
c1cc(OS2=NCCC3CC(C3)CS2)ccc1	True	c1ccc(OS2=NCCC3CC(CS2)C3)cc1	3	3.4329858	4
NC1NCCCC2c3ccccc3CCC2C1	True	NC1CC2CCc3ccccc3C2CCCN1	3	3.5859203	3
COc1cc2c3c(ccccn3)c(=O)C1CC2	True	COC1=CC2=C3N=CC=CC=C3C(=O)C1CC2	3	3.2559967	4
O=C(C=CNc1ccc(F)c([N+](=O)[O-])c1)c1ccc(C1)N2CCCCO2	True	O=C(C=CNc1ccc(F)c([N+](=O)[O-])c1)C1=CC=C(N2CCCCO2)C1	3	2.8509252	3
CCOc1cn(C2CC(CCP(=O)(O)PP(=O)(O)O)OC(=O)C2)c([N+](=O)[O-])c1	True	CCOc1cc([N+](=O)[O-])n(C2CC(=O)OC(CCP(=O)(O)PP(=O)(O)O)C2)c1	3	2.124041	2
O=C(Cc1ccc(COCC2Nc2CO)cc2C1CNc1cc(C(CO)O)n2)CC1	True	O=C1CCC2=CC(C(O)CO)=NC3=CC(COCC4NC4CO)=CC=C(C1)C3CN2	3	3.8766408	4
COc1ccc(CO)c(C(=O)Nc2ccccc2)c1	True	COc1ccc(CO)c(C(=O)Nc2ccccc2)c1	3	1.9400523	2
COc1ccccc1N1CCN(CCCCN2CCCCC2)C(=O)C1	True	COc1ccccc1N1CCN(CCCCN2CCCCC2)C(=O)C1	3	3.0921845	3
Cc1nc(NC2CCN(C)cc2)cc2cccccn12	True	CC1=NC(NC2C=CN(C)CC2)=CC2=CC=CC=CN21	3	3.1480048	3
CN(C)CC1cc2nc(NCC3CCCN3)ccc2n1	True	CN(C)CC1C=c2nc(NCC3CCCN3)ccc2=N1	3	3.0231142	3
CN(C(=O)CC=CCC)N1CCCCC1CC(O)(C)CCc1c[nH]c2ccccc12	True	CCC=CCC(=O)N(C)N1CCCCC1CC(C)(O)CCc1c[nH]c2ccccc12	3	3.7912426	3
CN1CCN(c2cnc3ccccc3c2)CC1	True	CN1CCN(c2cnc3ccccc3c2)CC1	3	3.48978	3
O=C(O)CC1N=C(F)CSC2Cc3cnc(C3CCNC2)ccccs1	True	O=C(O)CC1N=C(F)CSC2CNCCC3C(=CN=C3C=CC=CS1)C2	3	3.3509586	3
O=C1NC(=S)S(=Cc2ccc(-c3ccncc3)cc2)o1	True	O=C1NC(=S)S(=Cc2ccc(-c3ccncc3)cc2)O1	3	3.1457298	3
NCC1CCC(c2ccc(O)ccc(O)c3ncccn23)cc1	True	NCC1C=CC(c2ccc(O)ccc(O)c3ncccn23)CC1	3	3.2398748	3
O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(Cl)cc1	True	O=C(Nc1ccc(C2CNCCO2)cc1)c1ccc(Cl)cc1	3	3.0509262	3
O=C(Cc1ccccc1)N1CCN(S(=O)(=O)N2CCCCC2)CC1	True	O=C(Cc1ccccc1)N1CCN(S(=O)(=O)N2CCCCC2)CC1	3	3.2405167	3
CCC(c1ccccc1CCCC1)c2ccc(O)cc2C1	True	CCC1c2ccccc2CCCCCc2cc(O)ccc21	3	2.9125576	3
CCOC(=O)N1CCN(CCC(=O)c2cnncc2C(C)CO)cc1	True	CCOC(=O)N1C=CN(CCC(=O)c2cnncc2C(C)CO)CC1	3	2.1806464	2
CC(Cc1ccc(-c2nccc(O)c2)cn1)C1CCCNC1	True	CC(Cc1ccc(-c2cc(O)ccn2)cn1)C1CCCNC1	3	2.9375682	3
O=C1Nc2cnc([N+](=O)[O-])cc2N1CCc1ccccc1	True	O=c1[nH]c2cnc([N+](=O)[O-])cc2n1CCc1ccccc1	3	3.091765	3
CCCCCCCC(c1ccccc1)c1cc(CC(=O)O)cc2OC(C(C)nc(C)c2)cn1	True	CCCCCCCC(C1=CC(CC(=O)O)=CC2=CC(C)=NC(C)C(C=N1)O2)c1ccccc1	3	2.9295635	3
COc1ccc2[nH]cc(Cc3ccccc3)c2c1	True	COc1ccc2[nH]cc(Cc3ccccc3)c2c1	3	3.2132938	3
CC(=O)c1ccc(S(=O)(=O)c2ccc(F)cc2)cc1	True	CC(=O)c1ccc(S(=O)(=O)c2ccc(F)cc2)cc1	3	2.0564258	2
CCN(CC)C(=O)C(O)CCNC(=O)c2c1ccc2[nH]ccccc(C)cc1C	True	CCN(CC)C(=O)C(O)CCNC(=O)C1=C2C=CC1=C(C)C=C(C)C=CC=CN2	3	2.969927	2
O=C(O)c1cc2ccccc2ccc(Cl)c2ccsc2cccOC1	True	O=C(O)C1=Cc2ccccc2C=CC(Cl)=c2ccsc2=CC=COC1	3	3.5289502	3
OCN1c2ccccc2SC(c2ccccc2)N1	True	OCN1NC(c2ccccc2)Sc2ccccc21	3	3.0118241	3
c1ccccnc2cc(NSCCN3CNCC3)ncn2c1	True	c1cccn2cnc(NSCCN3CCNC3)cc2ncc1	3	3.283668	3
OCC1c2ccccc2cc2SNNCc2cc2ccccc2C1	True	OCC1Cc2ccccc2C=C2CNNSC2=Cc2ccccc21	3	3.9415762	4
CC(NCc1ccc2sc2cc([N+](=O)[O-])c1)c(C1=CCCC)CC1	True	CCCC=C1CCC1C(C)NCc1ccc2sc-2cc([N+](=O)[O-])c1	3	3.031644	3
Nc1ccccc1NC(=O)C=CCCC1C(=O)N1CCCC1CCCN=C=1	True	Nc1ccccc1NC(=O)C=CCCC1C(=O)N1CCCC1=C=NCCC1	3	2.833199	3
c1cc2c(Sc22cncncn2)ccs1	True	C1=CC2=C(C=CS1)C1(C=NC=NC=N1)S2	3	2.5635293	3
CN1CCC(CCCNC3=Nc2c3sc3ccccc32)CC1	True	CN1CCC(CCCNC2=Nc3c2sc2ccccc32)CC1	3	4.062255	4
CC1CCN(c2cc3ncncncc23)c(Cl)C1	True	CC1CCN(c2cc3ncncncc2-3)C(Cl)C1	3	3.1779904	3
Cc1cccc(-c2ccc(C(=O)c3ccccc3C)nc2)c1	True	Cc1cccc(-c2ccc(C(=O)c3ccccc3C)nc2)c1	3	3.2260282	3
CNc1nc(N)c2ncn(C3Oc(COP(=O)(OCOP(=O)(O)O)C(O)C3))c2n1	True	CNc1nc(N)c2ncn(C3CC(O)P(=O)(OCOP(=O)(O)O)OCCO3)c2n1	3	3.1294768	3
CCCCN1CCC(C)C(=O)c2[cH]c(-c3ccccn3)ccc12	True	CCCCN1CCC(C)C(=O)c2cc(-c3ccccn3)ccc21	3	3.3156486	3
CCCc1n[nH]c2nc(OC3OC(CO)N(C(C)=C)3)cnc12	True	C=C(C)N1C(CO)OC1Oc1cnc2c(CCC)n[nH]c2n1	3	2.81962	3
O=c1c2nc(O)ccc2n2c(c1)C(P(=O)(O)O)c(CCCC(CO)ccn1OCCCCC2)O1	True	O=c1cc2n(c3ccc(O)nc13)CCCCCON1C=CC(CO)CCCC(O1)C2P(=O)(O)O	3	4.038084	4
CS(=O)(=O)c1ccc(NS(=O)(=O)c2cccc3ccccc23)cc1	True	CS(=O)(=O)c1ccc(NS(=O)(=O)c2cccc3ccccc23)cc1	3	3.172257	3
COc1cc(CCNCCCCCCCC2=C(C(CO)O)C2)ccccc(O)cc1	True	COc1ccc(O)ccccc(CCNCCCCCCCC2=C(C(O)CO)C2)c1	3	2.528474	2
CS(=O)(=O)N(CC=C(Cc2ccc([N+](=O)[O-])s2)s1)C1C(=O)O	True	CS(=O)(=O)N1CC=C(Cc2ccc([N+](=O)[O-])s2)SC1C(=O)O	3	2.3282378	2
CNC(=O)C(CC(CC2C(O)OC)c1)C1CCC(C)=C(F)c(C)C(F)C2	True	CNC(=O)C1CC2CC(C(O)OC)CC(F)C(C)C(F)=C(C)CCC1C2	3	2.5634375	2
c1cccc(C2c3ccccc3)c(C)C1N2	True	CC1=C2C=CC=CC1NC2c1ccccc1	3	3.1067023	3
COc1ccc(CC)c(CCCCCOCc2cc(O)cc(OC)c2Br)c1O	True	CCc1ccc(OC)c(O)c1CCCCCOCc1cc(O)cc(OC)c1Br	3	2.2159033	2
Cc1ncc(COc2nccc3C(COP(=O)(O)OP(=O)(O)O)Cc2C3CO)cc1	True	Cc1ccc(COC2=C3CC(COP(=O)(O)OP(=O)(O)O)C(=CC=N2)C3CO)cn1	3	3.0108876	3
Cc1cccc2[nH]c3c(ccc23)CCCC1	True	CC1=CC=CC2=C3C=CC(=C3N2)CCCC1	3	3.1624613	3
Clc1ccccc1CCc1cnc(-c2ccccc2)cn1	True	Clc1ccccc1CCc1cnc(-c2ccccc2)cn1	3	3.4039257	3
O=C(Nc1ccc(Cl)cc1)N1CcNCc2ccccc2s1	True	O=C(Nc1ccc(Cl)cc1)N1CCNCc2ccccc2S1	3	3.1558847	3
C=CCOC(=O)OC=C(C2CCCCC2)CCc1ccc(O)cccccc1	True	C=CCOC(=O)OC=C(CCc1ccccccc(O)cc1)C1CCCCC1	3	3.424714	2
O=C(C1CCC(=O)Nc2c(Cl)c1ccc2cccc1)NC(=O)CC1	True	O=C1CCC=CC=Cc2ccc3c(Cl)c2NC(=O)CCC3C(=O)N1	3	3.2163143	3
C=CCC=CN1C(c2ccc(Cl)cc2)C(=O)C1=O	True	C=CCC=CN1C(=O)C(=O)C1c1ccc(Cl)cc1	3	2.3720999	2
CCC(=O)N1C(N=C(C)C(O)(O)OCNc2ccccc2)n2ccnc12	True	CCC(=O)N1c2nccn2C1N=C(C)C(O)(O)OCNc1ccccc1	3	3.0077167	3
O=C(Cc1ccccc1)N1c(C(=O)cncc[nH]2)c12	True	O=C(Cc1ccccc1)n1c2[nH]ccncc(=O)c1=2	3	3.1192453	3
CNc1ncc(C(=O)NCc2ccc(Cl)cc2Cl)cc1CO	True	CNc1ncc(C(=O)NCc2ccc(Cl)cc2Cl)cc1CO	3	2.205293	2
O=[N+]([O-])c1ccc(CO)c2csc(NC(=O)C3CCP3ccc(OCO)c2)ccc1	True	O=C1NC2=CC=CC([N+](=O)[O-])=CC=C(CO)C(=CS2)C=C(OCO)C=CP2CCC12	3	3.2872217	3
Nc1nc(-c2cnc(N)c(-c3ccccc3F)c2)n1	True	NC1=NC(c2cnc(N)c(-c3ccccc3F)c2)=N1	3	3.0241227	3
Cc1ccc(COC(=O)Nc2ccc(OCCCC(=O)O)cc2)cc1	True	Cc1ccc(COC(=O)Nc2ccc(OCCCC(=O)O)cc2)cc1	3	1.9693255	2
CSc1ccc2-c(nc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	True	CSC1=CC=C2C(=NC(C(F)(F)F)=NN2c2ccc(S(N)(=O)=O)cc2)C=C1	3	3.3113143	3
Clc1ccc(-c2nc(-c3ccccn3)co2)cc1	True	Clc1ccc(-c2nc(-c3ccccn3)co2)cc1	3	3.0441532	3
Oc1ccc(C=CN2COc3ccccc3C2O)cc1	True	Oc1ccc(C=CN2COc3ccccc3C2O)cc1	3	3.0701165	3
CCOc1c2ncnc(Nc3cc(C(=O)N(C)CCOC)c3)cc2c1=O	True	CCOC1=C2N=CN=C(NC3=CC(C(=O)N(C)CCOC)=C3)C=C2C1=O	3	2.9195902	3
COc1ccc(CNC(=O)Cc2ccc3c(c2)OCCC3)cc1Cl	True	COc1ccc(CNC(=O)Cc2ccc3c(c2)OCCC3)cc1Cl	3	2.9640481	3
Cc1ccc(Nc2ncc(C(=O)NC3CCOCc3=O)[nH]2)cc1	True	Cc1ccc(Nc2ncc(C(=O)NC3CCOCC3=O)[nH]2)cc1	3	2.8729517	3
O=C1NC(=O)C(=Cc2)C(=O)Nc2cc([N+](=O)[O-])o1	True	O=c1[nH]c(=O)c2ccc(cc([N+](=O)[O-])o1)[nH]c2=O	3	1.9915781	3
N=C(Nc1ccccc1)Nc1nc(Cl)c(ON2CCOCC2)cc1	True	N=C(Nc1ccccc1)Nc1ccc(ON2CCOCC2)c(Cl)n1	3	3.0458598	3
COc1c(CSC)ncc(C=O)cnc(-c2cccc(F)c2F)o1	True	COc1oc(-c2cccc(F)c2F)ncc(C=O)cnc1CSC	3	2.555739	2
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1	True	O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1	3	3.1536357	3
Cc1cnc(NCCCN)CCCC#Cc2ccc(S(=O)(=O)N2)c(CC)c1	True	CCC1=CC(C)=CN=C(NCCCN)CCCC#CC2=CC=C1S(=O)(=O)N2	3	2.486267	3
CCC(CO)c(cncc1C)=c1C(=O)NCCc1cccc(F)c1	True	CCC(CO)c1cncc(C)c1C(=O)NCCc1cccc(F)c1	3	2.5956178	2
CC1CCC(NCc2cc(F)ccc(C(F)(F)C)cc2)CC1	True	CC1CCC(NCC2=CC(F)=CC=C(C(C)(F)F)C=C2)CC1	3	2.3116317	2
O=C(O)COC(c1ccccc1)C(=O)OCC=Cc1ccc(Cl)cc1	True	O=C(O)COC(C(=O)OCC=Cc1ccc(Cl)cc1)c1ccccc1	3	2.256971	2
Oc1ccc(Cc2cc3ccccc3s2)cc1Cl	True	Oc1ccc(Cc2cc3ccccc3s2)cc1Cl	3	3.1096716	3
COC(=O)C1C2CC(CCC(C)(C2)OC1C1)CCCOCCC1	True	COC(=O)C1C2CC3CCCOCCCCC1OC(C)(CC3)C2	3	3.5769577	3
CCOc1ccccc1CSC=NN=CNCNOc1ccc(C2=CCC=N)CC(=O)C12	True	CCOc1ccccc1CSC=NN=CNCNOC1=CC=C2CC(=O)C1C2=CCC=N	3	3.4181004	3
CC(O)C(C(=O)Nc1ccc(CC(C)C)cc1OC1CC(=O)O)C(C)ccccC1	True	CC(C)Cc1ccc2c(c1)OC(CC(=O)O)CC=CC=CC(C)C(C(C)O)C(=O)N2	3	2.1446083	2
O=C(O)c1ccccc(CCC2=N)NC(=O)c2cccc(Cl)c1	True	N=C1CCc2ccccc(C(=O)O)cc(Cl)cccc1c(=O)[nH]2	3	2.6902804	2
FC(F)(F)Cc1ccccc1Cc1ccc(OCCCN2CCCC2)cc1	True	FC(F)(F)Cc1ccccc1Cc1ccc(OCCCN2CCCC2)cc1	3	3.2711573	3
CCN(CC)Cc1ccc(CCCCN2CCCCC2)cc1	True	CCN(CC)Cc1ccc(CCCCN2CCCCC2)cc1	3	1.8574002	2
CN1CCc2ccc(C=C2)CCCN(C(NC(=O)c2ccccc2)c1)CO	True	CN1CCc2ccc(cc2)CCCN(CO)C(NC(=O)c2ccccc2)C1	3	3.369254	4
CCC(CON(CCC)c1ccnnc1)CC(C)(O)CCNCc1ccc(-c2ccccc2)CC1	True	CCCN(OCC(CC)CC(C)(O)CCNCC1=CC=C(c2ccccc2)CC1)c1ccnnc1	3	3.4844542	3
O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccccn1	True	O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccccn1	3	3.07762	3
CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1	True	CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1	3	3.0259683	3
CN(OCCN=Cc1n2cccccc2cc(Cl)c1)CC1CCCCC1	True	CN(CC1CCCCC1)OCCN=CC1=CC(Cl)=CC2=CC=CC=CN21	3	3.326599	3
CN1CCc2cc(C#Cc3ccccc3)ccccc2C1=O	True	CN1CCC2=CC(C#Cc3ccccc3)=CC=CC=C2C1=O	3	3.4311519	3
O=[N+]([O-])c1ccc(Cl)c(Oc2cccc([N+](=O)[O-])c2)c1C	True	Cc1c([N+](=O)[O-])ccc(Cl)c1Oc1cccc([N+](=O)[O-])c1	3	2.1613894	2
O=C(CC)Nc1cc(-c2ccnc(O)cc(Cl)c2Cl)c1	True	CCC(=O)NC1=CC(C2=CC=NC(O)=CC(Cl)=C2Cl)=C1	3	2.0961497	2
O=c1c(Cc2ccccc3-c2cccs3)n1	True	O=c1nc1CC1=CC=CC=C2SC=CC=C12	3	3.0921407	3
O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2	True	O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2	3	2.2897167	2
CCCN1C(OC2CC3CCCC(N)=NC(S)=O)(CC)C3C2C1	True	CCCN1CC2C3CC(CCCC(N)=NC(=O)S)C2C1(CC)O3	3	3.5500185	3
Clc1cc2c(OCCN3CCCCC)c3ccc(Cl)cc21	True	CCCCCN1CCOc2c3cc(Cl)c-3cc(Cl)ccc21	3	3.0720997	3
COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1OC	True	COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1OC	3	3.1340547	3
CS(=C)(SCCOC(=O)NC(C)CS)C(=O)NC(CN1CCc2ccncc2)c1O	True	C=[SH](C)(SCCOC(=O)NC(C)CS)C(=O)NC1CN(CCc2ccncc2)C1O	3	2.4915638	2
CCOC(=O)c1ccccc(S(=O)(=O)NC(N)c2nsc(C)c2F)CC1F	True	CCOC(=O)C1=CC=CC=C(S(=O)(=O)NC(N)c2nsc(C)c2F)CC1F	3	2.6032147	2
O=C(Nc1cc(Br)ccn1)Nc1ccc(Cl)cc1	True	O=C(Nc1ccc(Cl)cc1)Nc1cc(Br)ccn1	3	2.0772564	2
O=C1Cc2cccc(Cl)c2NCCCC1CCc1cccc(I)c1	True	O=C1Cc2cccc(Cl)c2NCCCC1CCc1cccc(I)c1	3	3.3088121	3
Cc1ccccc1CNCC(=O)CC1CCN(Cc2ccccc2)CC1	True	Cc1ccccc1CNCC(=O)CC1CCN(Cc2ccccc2)CC1	3	3.0165749	3
Cc1ccc(Nc2cc(N)nc(O)c2)cn1	True	Cc1ccc(Nc2cc(N)nc(O)c2)cn1	3	2.0891201	2
COc1cnc2ccc(-c3cnc(N)cc3)sc2cc1	True	COC1=CC=C2SC(c3ccc(N)nc3)=CC=C2N=C1	3	3.227425	3
COc1nc(Br)cnc1NS(=O)(=O)c1ccc(O)cc1	True	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(O)cc1	3	2.170876	2
Cc1cc(Nc2cccc(C(=S)N(C=O)c3ccccc3)c2)n1	True	CC1=CC(Nc2cccc(C(=S)N(C=O)c3ccccc3)c2)=N1	3	3.0776615	3
N#Cc1cnc(-c2ncccc2Oc2cc([N+](=O)[O-])ccc2)cc1	True	N#Cc1ccc(-c2ncccc2Oc2cccc([N+](=O)[O-])c2)nc1	3	3.0014808	3
N#Cc1cccc(-c2ccc(S(N)(=O)=O)cc2)c1	True	N#Cc1cccc(-c2ccc(S(N)(=O)=O)cc2)c1	3	2.1068225	2
O=C(O)c1ccc(Oc2ncc2NCCC)P(=O)C(=O)CSC(=O)c2Cc2cccccc1	True	CCCNC1=CN=C1OC1=CC=C(C(=O)O)C=CC=CC=CC2=C(C2)C(=O)SCC(=O)[PH]1=O	3	3.1452982	3
O=C1CC(=O)C(=Cc2ccc2O)c2ccccc12	True	O=C1CC(=O)c2ccccc2C1=CC1=CC=C1O	3	2.8765805	3
O=C(Nc1nnc2ccccn2Cc1ccccc1O)c(CCCCl)cs1	True	O=C1NC2=NN=C3C=CC=CN3CC2=CC=CC=C(O)SC=C1CCCCl	3	3.6470716	3
CCCCC1=C(C(=O)CCC(=O)N2CCc3ccccccc3)[nH]12	True	CCCCC1=C2C(=O)CCC(=O)N(CCC3=CC=CC=CC=C3)N12	3	3.4853804	3
COc1ccccc1Cn1c(=S)n1C(c1=O)cc1	True	COc1ccccc1CN1C(=S)N1C1C=CC1=O	3	2.511458	3
CCCCOCC1=NC(=O)C2c3cc(Cc3cccc([N+](=O)[O-])c2)c1O	True	CCCCOCC1=NC(=O)C2C=C([N+](=O)[O-])C=CC=C3CC(=C1O)C=C32	3	3.6113753	3
C=CC(=O)N(C)c(Cc2ccc3c2c2)CCCC3CCN2	True	C=CC(=O)N(C)C1CCCC2CCNC=C3C(=CC=C32)C1	3	3.206146	3
Fc1ccc(C=Nc2ncccc2COc2ccccc2CCF)C1	True	FCCc1ccccc1OCc1cccnc1N=CC1=CC=C(F)C1	3	3.3655386	3
CCOC(=O)N1CCN(c2ccc(Cl)cc2C(=O)Cc2cccCO2)CC1	True	CCOC(=O)N1CCN(c2ccc(Cl)cc2C(=O)CC2=CC=CCO2)CC1	3	3.0256505	3
Cc1ccCc2cc(OCC(=O)c3cccc(O)cc(C=O)cc32)c1	True	CC1=CC2=CC(=C3C=C(C=O)C=C(O)C=CC=C3C(=O)CO2)CC=C1	3	3.122394	3
CCSNC1nc(O)c2cccc(Nc3ccccc3)ccc21	True	CCSNC1N=C(O)C2=CC=CC(Nc3ccccc3)=CC=C21	3	3.2693644	3
O=C(c1ccccc1Cl)CCN1CCN(COc2ccccc2)c1	True	O=C(CCN1CCN(COc2ccccc2)C1)c1ccccc1Cl	3	3.0111322	3
CCOc1cc(Cc2nc(SCC(=O)c3ccc(O)cc3)n2)c1	True	CCOC1=CC(CC2=NC(SCC(=O)c3ccc(O)cc3)=N2)=C1	3	2.9523048	3
CC(=C)Nc1nc2c(c1cCN=C(c1ccccc1)CC1C2)o1	True	C=C(C)NC1=NC2=C3OC(CC(c4ccccc4)=NCC=C13)C2	3	3.6985724	4
CCCCCCNC(C(=O)c1ccc(NC(=O)NOCC(O)C)C1=C)C(=O)CC	True	C=C1C(NC(=O)NOCC(C)O)=CC=C1C(=O)C(NCCCCCC)C(=O)CC	3	1.1656692	1
Cn1cc(Nc2ccc(Cl)cc2)c2cnccc2cncn1	True	Cn1cc(Nc2ccc(Cl)cc2)c2cnccc2cncn1	3	3.3095427	3
Cc1ccc(O)c(NC(=O)CCCC(=O)Cc2cnc(C)cc2C)c1	True	Cc1ccc(O)c(NC(=O)CCCC(=O)Cc2cnc(C)cc2C)c1	3	1.932306	2
O=CCC(CCCN(c2ccncc2)CN1)C(O)c2c(OC)cc2C1	True	COC1=C2C(=C1)CNCN(c1ccncc1)CCCC(CC=O)C2O	3	3.3504026	3
CCC(C)C(NC(=O)C(CCC))C(=O)C(CCCNC(=O)N)C(=O)Nc1ccccc1	True	CCCCC(=O)NC(C(=O)C(CCCNC(N)=O)C(=O)Nc1ccccc1)C(C)CC	3	0.9523537	1
O=C(Nc1ccccc1C1)CCN1c1cccc([N+](CO)[O-])c1	True	O=C1CCN(c2cccc([N+]([O-])CO)c2)Cc2ccccc2N1	3	2.723708	3
O=C(Nc1ccc(Cl)cc1)Nc1cccc2c(cnO[nH]2)C1	True	O=C(NC1=CC=CC2=C(C=NON2)C1)Nc1ccc(Cl)cc1	3	3.047272	3
CCCOc1ccc(C(=O)CN2CC)n2cccn1	True	CCCOc1ccc2n(cccn1)N(CC)CC2=O	3	2.0351694	2
COc1ccc(-c2nnc(-c3cccnc3)o2)cc1	True	COc1ccc(-c2nnc(-c3cccnc3)o2)cc1	3	3.0976937	3
Cc1cccc(NC(=O)NN2CCC(S(=O)C(C)CCCCCCO)s2)c2CC(CC2)cc1	True	CC1=CC=CC(NC(=O)NN2CCC([S+]([O-])C(C)CCCCCCO)S2)=C2CCC(C=C1)C2	3	3.2565427	3
CCCCN(CCCC)CCCNc1cc(-c2ccc(Cl)cc2)c2ccc(C)ccc21	True	CCCCN(CCCC)CCCNc1cc(-c2ccc(Cl)cc2)c2ccc(C)ccc1-2	3	3.2889602	3
CN1CCc2ccc3c(c2C3)CCC1	True	CN1CCCc2c3ccc(c2C3)CC1	3	3.385368	4
CN1CCC(O)C=CCCOc2cccn(-c2ccccc2)CC12	True	CN1CCC(O)C=CCCOC2=CC=CN3CC1C=CC=CC=C23	3	3.2074568	3
CN(C(=C)Nc2ccccc2CCCO)C1CCCN1C(=O)N1CCN(C)C1	True	C=C(Nc1ccccc1CCCO)N(C)C1CCCN1C(=O)N1CCN(C)C1	3	3.7830894	3
CN(CC1CCCC1)N1CCC(OCc2ccc(F)cc2)CC1	True	CN(CC1CCCC1)N1CCC(OCc2ccc(F)cc2)CC1	3	3.192434	3
CCC(c1ccc(Cl)cc1)N(Cc1ccc(O)cc1O)c1ccccc1	True	CCC(c1ccc(Cl)cc1)N(Cc1ccc(O)cc1O)c1ccccc1	3	3.2071338	3
O=C(O)C=Cc1cccn2n(COSCC4OC(=O)C(OCC4)cc2F)cc1	True	O=C(O)C=Cc1cccn2n(cc1)COSCC1CCOC(C=C2F)C(=O)O1	3	3.8763356	3
CN1CCc2c(ccccc3c2ncc3c2)CCC2C1	True	CN1CCC2=C3C=CC=CC4=C2N=CC4=CC(CC3)C1	3	3.789803	4
CC(CN(C)C)C1C=C(c1ccc(Oc2ccccc2)cc1)C1	True	CC(CN(C)C)C1C=C2CC=CC(Oc3ccccc3)=CC=C21	3	2.7028353	3
Cc1cc2cc(F)ccc2n1Sc1ccccc1F	True	Cc1cc2cc(F)ccc2n1Sc1ccccc1F	3	3.032402	3
